"state_from","county_from","state_to","county_to","in","out","change"
51,171,51,153,113,69,44
51,171,51,165,285,343,-58
51,171,51,187,463,310,153
51,171,51,660,153,125,28
51,171,51,840,130,141,-11
51,171,54,3,0,85,-85
51,173,51,191,357,403,-46
51,173,51,197,179,207,-28
51,173,51,520,0,50,-50
51,175,51,93,146,119,27
51,175,51,550,65,0,65
51,175,51,620,385,264,121
51,175,51,800,157,112,45
51,175,51,810,97,0,97
51,177,4,13,0,59,-59
51,177,6,73,92,56,36
51,177,11,1,88,0,88
51,177,24,3,87,0,87
51,177,24,31,148,59,89
51,177,24,33,187,138,49
51,177,37,133,84,0,84
51,177,51,13,101,97,4
51,177,51,33,793,866,-73
51,177,51,41,140,176,-36
51,177,51,47,206,201,5
51,177,51,59,780,467,313
51,177,51,61,148,86,62
51,177,51,85,88,131,-43
51,177,51,87,202,246,-44
51,177,51,99,266,324,-58
51,177,51,107,189,77,112
51,177,51,109,166,313,-147
51,177,51,137,584,517,67
51,177,51,153,1408,596,812
51,177,51,179,2708,1882,826
51,177,51,193,136,93,43
51,177,51,510,128,91,37
51,177,51,550,0,61,-61
51,177,51,630,1961,1585,376
51,177,51,683,63,0,63
51,177,51,710,0,62,-62
51,177,51,760,104,172,-68
51,177,51,810,96,103,-7
51,179,4,13,94,0,94
51,179,6,37,76,71,5
51,179,6,65,82,0,82
51,179,6,71,95,86,9
51,179,6,73,400,307,93
51,179,8,41,81,0,81
51,179,11,1,127,102,25
51,179,12,31,0,60,-60
51,179,12,33,0,67,-67
51,179,12,57,0,94,-94
51,179,12,103,0,63,-63
51,179,15,3,188,92,96
51,179,24,3,107,89,18
51,179,24,5,54,0,54
51,179,24,17,86,0,86
51,179,24,31,98,107,-9
51,179,24,33,283,154,129
51,179,32,3,0,67,-67
51,179,37,49,66,0,66
51,179,37,51,83,75,8
51,179,37,133,437,370,67
51,179,37,183,61,60,1
51,179,45,51,0,67,-67
51,179,48,29,0,89,-89
51,179,48,201,0,62,-62
51,179,51,13,177,138,39
51,179,51,33,199,344,-145
51,179,51,41,0,149,-149
51,179,51,47,66,114,-48
51,179,51,59,1894,902,992
51,179,51,61,167,195,-28
51,179,51,85,0,89,-89
51,179,51,87,124,133,-9
51,179,51,99,252,308,-56
51,179,51,107,275,170,105
51,179,51,109,0,67,-67
51,179,51,137,152,219,-67
51,179,51,153,4862,1811,3051
51,179,51,177,1882,2708,-826
51,179,51,193,70,110,-40
51,179,51,510,368,224,144
51,179,51,550,0,64,-64
51,179,51,630,865,1182,-317
51,179,51,683,152,77,75
51,179,51,685,60,0,60
51,179,51,710,110,0,110
51,179,51,760,115,186,-71
51,179,51,810,140,138,2
51,181,51,700,60,0,60
51,183,51,53,0,73,-73
51,183,51,81,0,75,-75
51,183,51,149,75,76,-1
51,183,51,730,80,90,-10
51,185,51,27,193,173,20
51,185,51,167,164,219,-55
51,185,51,191,0,124,-124
51,185,54,47,94,0,94
51,185,54,55,296,336,-40
51,187,51,43,0,71,-71
51,187,51,47,66,73,-7
51,187,51,59,373,160,213
51,187,51,61,276,161,115
51,187,51,69,374,651,-277
51,187,51,107,190,92,98
51,187,51,139,0,105,-105
51,187,51,153,429,136,293
51,187,51,171,310,463,-153
51,187,51,683,81,0,81
51,187,51,840,124,105,19
51,187,54,3,0,78,-78
51,191,47,163,490,536,-46
51,191,47,179,0,91,-91
51,191,51,27,82,0,82
51,191,51,167,210,197,13
51,191,51,173,403,357,46
51,191,51,185,124,0,124
51,191,51,195,64,0,64
51,191,51,520,480,510,-30
51,193,24,17,93,0,93
51,193,51,59,69,0,69
51,193,51,99,280,215,65
51,193,51,133,79,0,79
51,193,51,159,150,145,5
51,193,51,177,93,136,-43
51,193,51,179,110,70,40
51,195,47,163,0,111,-111
51,195,51,51,183,135,48
51,195,51,105,188,160,28
51,195,51,167,148,191,-43
51,195,51,169,75,68,7
51,195,51,191,0,64,-64
51,195,51,720,248,329,-81
51,197,51,21,76,68,8
51,197,51,35,134,123,11
51,197,51,121,0,87,-87
51,197,51,155,167,200,-33
51,197,51,173,207,179,28
51,199,12,57,0,85,-85
51,199,15,3,147,117,30
51,199,32,3,80,70,10
51,199,48,29,120,179,-59
51,199,51,59,137,140,-3
51,199,51,73,207,347,-140
51,199,51,87,0,56,-56
51,199,51,93,107,128,-21
51,199,51,95,666,848,-182
51,199,51,107,0,84,-84
51,199,51,550,141,109,32
51,199,51,650,1116,786,330
51,199,51,700,1861,1633,228
51,199,51,710,133,140,-7
51,199,51,735,202,260,-58
51,199,51,760,0,104,-104
51,199,51,800,85,91,-6
51,199,51,810,199,230,-31
51,199,51,830,177,235,-58
51,510,4,13,98,137,-39
51,510,6,1,0,53,-53
51,510,6,37,250,306,-56
51,510,6,59,93,88,5
51,510,6,73,222,218,4
51,510,6,75,45,44,1
51,510,6,85,0,70,-70
51,510,8,31,51,113,-62
51,510,8,41,74,76,-2
51,510,9,1,77,0,77
51,510,10,5,0,67,-67
51,510,11,1,2324,1685,639
51,510,12,11,98,77,21
51,510,12,21,0,46,-46
51,510,12,31,70,65,5
51,510,12,57,114,124,-10
51,510,12,86,131,117,14
51,510,12,91,60,0,60
51,510,12,95,55,95,-40
51,510,12,99,63,96,-33
51,510,12,103,62,63,-1
51,510,13,89,0,56,-56
51,510,13,121,122,111,11
51,510,15,3,154,121,33
51,510,17,31,176,140,36
51,510,18,97,44,0,44
51,510,24,3,219,260,-41
51,510,24,5,81,121,-40
51,510,24,9,46,56,-10
51,510,24,17,191,208,-17
51,510,24,21,0,95,-95
51,510,24,27,78,149,-71
51,510,24,31,977,958,19
51,510,24,33,1402,1823,-421
51,510,24,37,55,0,55
51,510,24,510,136,131,5
51,510,25,17,121,116,5
51,510,25,25,90,64,26
51,510,32,3,67,61,6
51,510,34,17,83,54,29
51,510,35,1,0,50,-50
51,510,36,47,87,86,1
51,510,36,61,140,98,42
51,510,36,81,103,69,34
51,510,36,103,0,49,-49
51,510,37,51,72,0,72
51,510,37,63,0,66,-66
51,510,37,119,84,158,-74
51,510,37,133,70,0,70
51,510,37,183,94,103,-9
51,510,39,49,68,72,-4
51,510,42,3,98,117,-19
51,510,42,45,64,0,64
51,510,42,91,61,0,61
51,510,42,101,85,103,-18
51,510,45,19,51,88,-37
51,510,47,37,45,66,-21
51,510,48,29,110,85,25
51,510,48,113,65,123,-58
51,510,48,201,124,91,33
51,510,48,439,0,52,-52
51,510,48,453,86,102,-16
51,510,51,3,68,61,7
51,510,51,13,4237,2953,1284
51,510,51,41,49,59,-10
51,510,51,59,7029,10202,-3173
51,510,51,61,58,59,-1
51,510,51,87,88,134,-46
51,510,51,107,454,795,-341
51,510,51,153,1215,2469,-1254
51,510,51,177,91,128,-37
51,510,51,179,224,368,-144
51,510,51,540,0,52,-52
51,510,51,600,69,111,-42
51,510,51,610,55,99,-44
51,510,51,683,80,75,5
51,510,51,685,0,53,-53
51,510,51,700,53,0,53
51,510,51,710,79,67,12
51,510,51,760,112,139,-27
51,510,51,810,133,162,-29
51,510,53,33,118,163,-45
51,510,53,53,0,71,-71
51,520,47,163,478,685,-207
51,520,47,179,0,67,-67
51,520,51,173,50,0,50
51,520,51,191,510,480,30
51,530,51,163,193,316,-123
51,540,6,37,0,43,-43
51,540,8,31,0,51,-51
51,540,11,1,120,149,-29
51,540,17,31,54,57,-3
51,540,24,31,0,63,-63
51,540,25,17,0,57,-57
51,540,36,47,61,59,2
51,540,36,61,61,132,-71
51,540,51,3,2067,2616,-549
51,540,51,13,84,81,3
51,540,51,15,0,54,-54
51,540,51,59,157,99,58
51,540,51,65,132,222,-90
51,540,51,79,103,172,-69
51,540,51,87,58,89,-31
51,540,51,109,0,114,-114
51,540,51,125,50,61,-11
51,540,51,137,0,80,-80
51,540,51,510,52,0,52
51,540,51,760,115,215,-100
51,540,51,810,0,51,-51
51,540,51,820,55,136,-81
51,540,53,33,0,50,-50
51,550,4,13,82,69,13
51,550,6,37,75,105,-30
51,550,6,73,494,374,120
51,550,6,111,93,0,93
51,550,9,11,138,68,70
51,550,12,11,74,0,74
51,550,12,19,93,85,8
51,550,12,31,285,282,3
51,550,12,33,144,68,76
51,550,12,57,92,124,-32
51,550,12,86,82,0,82
51,550,12,95,0,90,-90
51,550,12,109,0,93,-93
51,550,13,39,120,101,19
51,550,13,135,0,56,-56
51,550,15,3,276,185,91
51,550,17,97,87,0,87
51,550,24,3,103,110,-7
51,550,24,31,99,85,14
51,550,24,33,101,109,-8
51,550,24,37,86,82,4
51,550,36,5,79,0,79
51,550,36,47,99,58,41
51,550,37,29,111,124,-13
51,550,37,51,74,0,74
51,550,37,53,307,575,-268
51,550,37,55,76,125,-49
51,550,37,119,82,103,-21
51,550,37,133,137,124,13
51,550,37,139,209,250,-41
51,550,37,183,98,190,-92
51,550,45,15,107,75,32
51,550,45,19,55,52,3
51,550,47,157,0,105,-105
51,550,48,29,101,95,6
51,550,48,201,70,98,-28
51,550,48,439,0,71,-71
51,550,51,13,0,58,-58
51,550,51,41,154,125,29
51,550,51,59,209,270,-61
51,550,51,87,124,106,18
51,550,51,93,148,261,-113
51,550,51,95,0,65,-65
51,550,51,107,85,93,-8
51,550,51,153,160,119,41
51,550,51,175,0,65,-65
51,550,51,177,61,0,61
51,550,51,179,64,0,64
51,550,51,199,109,141,-32
51,550,51,650,525,381,144
51,550,51,700,450,432,18
51,550,51,710,3556,3016,540
51,550,51,740,3027,2808,219
51,550,51,760,71,126,-55
51,550,51,800,1212,1579,-367
51,550,51,810,7314,5476,1838
51,550,53,35,104,100,4
51,570,51,41,880,800,80
51,570,51,53,141,187,-46
51,570,51,87,95,108,-13
51,570,51,149,173,238,-65
51,570,51,670,167,149,18
51,570,51,730,339,231,108
51,570,51,760,104,121,-17
51,580,51,5,298,338,-40
51,590,37,33,155,218,-63
51,590,37,81,92,195,-103
51,590,37,157,80,80,0
51,590,37,183,0,68,-68
51,590,51,83,141,0,141
51,590,51,143,1041,1410,-369
51,595,51,81,255,369,-114
51,600,24,31,51,82,-31
51,600,24,33,85,59,26
51,600,51,13,257,105,152
51,600,51,59,2114,2054,60
51,600,51,107,139,240,-101
51,600,51,153,171,258,-87
51,600,51,510,111,69,42
51,610,11,1,123,103,20
51,610,24,31,72,59,13
51,610,51,13,361,188,173
51,610,51,59,783,843,-60
51,610,51,107,135,150,-15
51,610,51,153,56,0,56
51,610,51,510,99,55,44
51,620,51,93,110,72,38
51,620,51,175,264,385,-121
51,620,51,800,142,193,-51
51,630,11,1,0,43,-43
51,630,51,13,61,0,61
51,630,51,33,124,229,-105
51,630,51,47,54,0,54
51,630,51,59,163,147,16
51,630,51,87,53,67,-14
51,630,51,99,109,142,-33
51,630,51,137,80,68,12
51,630,51,153,296,270,26
51,630,51,177,1585,1961,-376
51,630,51,179,1182,865,317
51,630,51,760,53,109,-56
51,640,51,35,273,327,-54
51,640,51,77,195,187,8
51,650,4,13,0,74,-74
51,650,6,37,74,0,74
51,650,6,73,134,116,18
51,650,8,41,56,67,-11
51,650,12,31,90,192,-102
51,650,12,57,58,0,58
51,650,13,67,0,54,-54
51,650,15,3,168,99,69
51,650,17,97,49,0,49
51,650,24,33,99,167,-68
51,650,32,3,63,86,-23
51,650,36,5,64,0,64
51,650,36,47,58,58,0
51,650,37,51,70,79,-9
51,650,37,119,104,110,-6
51,650,37,183,89,65,24
51,650,45,15,71,75,-4
51,650,48,29,107,123,-16
51,650,48,201,52,63,-11
51,650,48,451,60,0,60
51,650,51,41,67,113,-46
51,650,51,59,161,156,5
51,650,51,73,124,246,-122
51,650,51,87,112,123,-11
51,650,51,93,256,396,-140
51,650,51,95,163,263,-100
51,650,51,153,85,65,20
51,650,51,199,786,1116,-330
51,650,51,550,381,525,-144
51,650,51,700,5188,5435,-247
51,650,51,710,1170,830,340
51,650,51,735,144,211,-67
51,650,51,740,391,286,105
51,650,51,760,116,115,1
51,650,51,800,306,419,-113
51,650,51,810,787,723,64
51,660,51,3,0,53,-53
51,660,51,15,185,290,-105
51,660,51,59,77,116,-39
51,660,51,69,0,50,-50
51,660,51,87,0,52,-52
51,660,51,107,0,54,-54
51,660,51,139,61,62,-1
51,660,51,153,0,57,-57
51,660,51,165,1369,2267,-898
51,660,51,171,125,153,-28
51,660,51,760,0,56,-56
51,660,51,790,115,145,-30
51,660,51,820,0,52,-52
51,670,51,41,603,582,21
51,670,51,53,101,168,-67
51,670,51,87,172,103,69
51,670,51,149,449,599,-150
51,670,51,570,149,167,-18
51,670,51,730,402,381,21
51,670,51,760,219,141,78
51,678,51,163,222,340,-118
51,680,37,119,0,74,-74
51,680,37,183,0,80,-80
51,680,51,3,59,0,59
51,680,51,9,599,647,-48
51,680,51,11,202,184,18
51,680,51,19,1027,1433,-406
51,680,51,31,1501,1804,-303
51,680,51,41,0,74,-74
51,680,51,59,0,89,-89
51,680,51,87,0,68,-68
51,680,51,143,117,81,36
51,680,51,161,95,67,28
51,680,51,760,0,102,-102
51,680,51,770,76,148,-72
51,680,51,810,0,54,-54
51,683,24,31,77,66,11
51,683,24,33,176,84,92
51,683,51,13,63,74,-11
51,683,51,47,0,174,-174
51,683,51,59,1065,671,394
51,683,51,61,143,340,-197
51,683,51,107,317,213,104
51,683,51,153,2631,2836,-205
51,683,51,177,0,63,-63
51,683,51,179,77,152,-75
51,683,51,187,0,81,-81
51,683,51,510,75,80,-5
51,683,51,685,410,456,-46
51,685,24,33,66,67,-1
51,685,51,59,652,380,272
51,685,51,61,0,136,-136
51,685,51,107,158,190,-32
51,685,51,153,1051,1104,-53
51,685,51,179,0,60,-60
51,685,51,510,53,0,53
51,685,51,683,456,410,46
51,690,37,81,0,62,-62
51,690,51,89,919,890,29
51,700,4,13,58,122,-64
51,700,6,37,80,81,-1
51,700,6,73,111,134,-23
51,700,8,41,171,151,20
51,700,12,11,63,76,-13
51,700,12,31,78,160,-82
51,700,12,57,0,133,-133
51,700,12,86,66,0,66
51,700,12,95,0,91,-91
51,700,13,51,66,78,-12
51,700,13,89,0,73,-73
51,700,13,135,0,70,-70
51,700,15,3,229,200,29
51,700,17,31,51,0,51
51,700,24,3,54,78,-24
51,700,24,33,75,85,-10
51,700,32,3,73,89,-16
51,700,34,13,61,0,61
51,700,36,5,62,0,62
51,700,36,45,0,75,-75
51,700,36,47,101,0,101
51,700,36,81,79,0,79
51,700,37,51,151,172,-21
51,700,37,81,0,69,-69
51,700,37,119,56,122,-66
51,700,37,133,78,0,78
51,700,37,183,66,106,-40
51,700,39,49,0,72,-72
51,700,42,101,90,47,43
51,700,45,15,98,71,27
51,700,47,125,103,114,-11
51,700,48,27,96,137,-41
51,700,48,29,81,150,-69
51,700,48,141,136,138,-2
51,700,48,201,83,83,0
51,700,51,41,150,234,-84
51,700,51,59,152,194,-42
51,700,51,73,367,479,-112
51,700,51,85,0,64,-64
51,700,51,87,187,207,-20
51,700,51,93,394,465,-71
51,700,51,95,796,779,17
51,700,51,107,0,67,-67
51,700,51,127,0,115,-115
51,700,51,153,80,133,-53
51,700,51,181,0,60,-60
51,700,51,199,1633,1861,-228
51,700,51,510,0,53,-53
51,700,51,550,432,450,-18
51,700,51,650,5435,5188,247
51,700,51,710,833,795,38
51,700,51,730,59,76,-17
51,700,51,735,195,241,-46
51,700,51,740,306,433,-127
51,700,51,760,145,142,3
51,700,51,800,298,401,-103
51,700,51,810,655,752,-97
51,700,51,830,163,174,-11
51,700,53,53,108,195,-87
51,710,4,13,101,131,-30
51,710,6,31,0,106,-106
51,710,6,37,166,182,-16
51,710,6,65,60,82,-22
51,710,6,67,51,0,51
51,710,6,71,79,74,5
51,710,6,73,611,723,-112
51,710,6,111,56,81,-25
51,710,8,41,58,0,58
51,710,9,11,111,105,6
51,710,10,5,94,143,-49
51,710,11,1,126,165,-39
51,710,12,11,102,76,26
51,710,12,19,0,108,-108
51,710,12,31,315,546,-231
51,710,12,33,266,103,163
51,710,12,57,80,125,-45
51,710,12,86,54,69,-15
51,710,12,95,68,87,-19
51,710,12,103,0,74,-74
51,710,12,113,85,0,85
51,710,13,89,55,105,-50
51,710,13,121,75,60,15
51,710,13,135,55,80,-25
51,710,15,3,174,233,-59
51,710,17,31,138,114,24
51,710,17,97,166,148,18
51,710,24,3,122,143,-21
51,710,24,5,58,0,58
51,710,24,31,89,97,-8
51,710,24,33,112,152,-40
51,710,24,37,84,95,-11
51,710,24,510,64,44,20
51,710,25,25,0,49,-49
51,710,26,163,77,0,77
51,710,28,47,94,72,22
51,710,32,3,74,78,-4
51,710,34,13,69,0,69
51,710,36,5,103,0,103
51,710,36,47,155,95,60
51,710,36,61,61,51,10
51,710,36,81,113,69,44
51,710,36,91,98,0,98
51,710,36,103,53,0,53
51,710,37,51,0,61,-61
51,710,37,53,60,140,-80
51,710,37,119,74,148,-74
51,710,37,133,118,188,-70
51,710,37,139,0,117,-117
51,710,37,183,93,103,-10
51,710,42,101,80,74,6
51,710,45,15,270,100,170
51,710,45,19,86,0,86
51,710,47,157,77,83,-6
51,710,48,29,92,126,-34
51,710,48,113,74,133,-59
51,710,48,201,109,166,-57
51,710,48,355,65,0,65
51,710,48,439,83,86,-3
51,710,48,453,0,53,-53
51,710,51,3,51,58,-7
51,710,51,13,102,101,1
51,710,51,41,116,148,-32
51,710,51,59,330,345,-15
51,710,51,87,114,153,-39
51,710,51,93,80,127,-47
51,710,51,95,61,82,-21
51,710,51,107,53,96,-43
51,710,51,153,139,182,-43
51,710,51,177,62,0,62
51,710,51,179,0,110,-110
51,710,51,199,140,133,7
51,710,51,510,67,79,-12
51,710,51,550,3016,3556,-540
51,710,51,650,830,1170,-340
51,710,51,700,795,833,-38
51,710,51,740,1403,1634,-231
51,710,51,760,157,256,-99
51,710,51,800,517,783,-266
51,710,51,810,7215,7834,-619
51,710,53,29,0,60,-60
51,710,53,33,66,106,-40
51,710,53,35,133,115,18
51,720,51,195,329,248,81
51,730,37,51,64,0,64
51,730,51,41,822,1038,-216
51,730,51,53,397,473,-76
51,730,51,87,243,204,39
51,730,51,149,481,607,-126
51,730,51,183,90,80,10
51,730,51,570,231,339,-108
51,730,51,670,381,402,-21
51,730,51,700,76,59,17
51,730,51,760,322,326,-4
51,735,51,199,260,202,58
51,735,51,650,211,144,67
51,735,51,700,241,195,46
51,740,6,73,100,172,-72
51,740,12,31,65,154,-89
51,740,12,33,69,0,69
51,740,13,39,102,0,102
51,740,15,3,48,0,48
51,740,37,133,61,83,-22
51,740,48,29,87,0,87
51,740,51,41,0,53,-53
51,740,51,59,0,82,-82
51,740,51,93,122,202,-80
51,740,51,550,2808,3027,-219
51,740,51,650,286,391,-105
51,740,51,700,433,306,127
51,740,51,710,1634,1403,231
51,740,51,760,0,60,-60
51,740,51,800,1353,1472,-119
51,740,51,810,1253,1145,108
51,750,51,121,491,459,32
51,750,51,155,341,327,14
51,750,51,770,0,71,-71
51,760,4,13,58,49,9
51,760,6,37,145,143,2
51,760,6,73,55,63,-8
51,760,8,31,49,79,-30
51,760,11,1,242,233,9
51,760,12,11,53,0,53
51,760,12,31,0,60,-60
51,760,12,57,0,50,-50
51,760,12,95,0,58,-58
51,760,13,89,0,69,-69
51,760,13,121,90,99,-9
51,760,17,31,109,161,-52
51,760,24,3,0,58,-58
51,760,24,5,0,70,-70
51,760,24,31,133,116,17
51,760,24,33,133,147,-14
51,760,24,510,87,95,-8
51,760,25,17,59,45,14
51,760,25,25,44,47,-3
51,760,36,5,0,72,-72
51,760,36,47,231,204,27
51,760,36,61,166,128,38
51,760,36,81,99,65,34
51,760,36,103,84,0,84
51,760,37,51,0,55,-55
51,760,37,63,68,92,-24
51,760,37,67,54,0,54
51,760,37,81,74,0,74
51,760,37,119,123,174,-51
51,760,37,183,130,161,-31
51,760,41,51,0,50,-50
51,760,42,3,73,0,73
51,760,42,101,91,137,-46
51,760,45,19,82,51,31
51,760,45,79,45,0,45
51,760,47,37,57,62,-5
51,760,48,113,0,57,-57
51,760,48,201,73,57,16
51,760,48,453,0,84,-84
51,760,51,3,214,114,100
51,760,51,7,70,0,70
51,760,51,13,250,158,92
51,760,51,33,67,58,9
51,760,51,41,5585,6865,-1280
51,760,51,47,51,0,51
51,760,51,53,84,90,-6
51,760,51,59,665,370,295
51,760,51,61,56,0,56
51,760,51,65,57,0,57
51,760,51,73,61,0,61
51,760,51,75,203,208,-5
51,760,51,85,803,876,-73
51,760,51,87,7103,9624,-2521
51,760,51,95,166,97,69
51,760,51,101,71,60,11
51,760,51,107,179,140,39
51,760,51,109,63,74,-11
51,760,51,117,50,0,50
51,760,51,121,92,0,92
51,760,51,127,83,79,4
51,760,51,145,192,137,55
51,760,51,147,53,0,53
51,760,51,149,106,117,-11
51,760,51,153,240,164,76
51,760,51,161,55,0,55
51,760,51,177,172,104,68
51,760,51,179,186,115,71
51,760,51,199,104,0,104
51,760,51,510,139,112,27
51,760,51,540,215,115,100
51,760,51,550,126,71,55
51,760,51,570,121,104,17
51,760,51,630,109,53,56
51,760,51,650,115,116,-1
51,760,51,660,56,0,56
51,760,51,670,141,219,-78
51,760,51,680,102,0,102
51,760,51,700,142,145,-3
51,760,51,710,256,157,99
51,760,51,730,326,322,4
51,760,51,740,60,0,60
51,760,51,770,84,56,28
51,760,51,800,59,0,59
51,760,51,810,278,219,59
51,760,51,830,55,0,55
51,760,53,33,52,76,-24
51,770,37,81,59,72,-13
51,770,37,119,100,158,-58
51,770,37,183,56,71,-15
51,770,51,5,54,0,54
51,770,51,19,437,583,-146
51,770,51,23,446,607,-161
51,770,51,31,73,0,73
51,770,51,41,0,54,-54
51,770,51,59,72,54,18
51,770,51,63,0,50,-50
51,770,51,67,446,478,-32
51,770,51,87,52,79,-27
51,770,51,89,0,82,-82
51,770,51,121,292,251,41
51,770,51,153,60,0,60
51,770,51,161,2802,3425,-623
51,770,51,680,148,76,72
51,770,51,750,71,0,71
51,770,51,760,56,84,-28
51,770,51,775,745,829,-84
51,770,51,810,60,61,-1
51,775,51,19,54,65,-11
51,775,51,23,99,83,16
51,775,51,67,69,73,-4
51,775,51,121,168,90,78
51,775,51,161,822,936,-114
51,775,51,770,829,745,84
51,790,51,3,67,59,8
51,790,51,15,1261,1281,-20
51,790,51,163,69,0,69
51,790,51,165,110,114,-4
51,790,51,660,145,115,30
51,790,51,820,304,246,58
51,800,6,73,145,104,41
51,800,12,31,81,94,-13
51,800,15,3,102,0,102
51,800,24,33,0,64,-64
51,800,37,73,85,125,-40
51,800,37,119,0,60,-60
51,800,51,41,83,0,83
51,800,51,59,67,68,-1
51,800,51,93,552,535,17
51,800,51,95,0,76,-76
51,800,51,175,112,157,-45
51,800,51,199,91,85,6
51,800,51,550,1579,1212,367
51,800,51,620,193,142,51
51,800,51,650,419,306,113
51,800,51,700,401,298,103
51,800,51,710,783,517,266
51,800,51,740,1472,1353,119
51,800,51,760,0,59,-59
51,800,51,810,1169,791,378
51,810,4,13,181,247,-66
51,810,6,1,56,66,-10
51,810,6,13,55,0,55
51,810,6,29,61,69,-8
51,810,6,31,182,270,-88
51,810,6,37,325,226,99
51,810,6,53,0,98,-98
51,810,6,59,141,150,-9
51,810,6,65,152,105,47
51,810,6,67,68,0,68
51,810,6,71,94,123,-29
51,810,6,73,1556,1265,291
51,810,6,111,166,150,16
51,810,8,5,65,63,2
51,810,8,31,0,46,-46
51,810,8,41,134,143,-9
51,810,9,1,64,0,64
51,810,9,3,83,0,83
51,810,9,9,65,0,65
51,810,9,11,189,106,83
51,810,10,3,0,81,-81
51,810,11,1,161,149,12
51,810,12,5,104,67,37
51,810,12,9,86,83,3
51,810,12,11,185,151,34
51,810,12,19,139,245,-106
51,810,12,31,557,702,-145
51,810,12,33,346,294,52
51,810,12,57,153,300,-147
51,810,12,69,0,54,-54
51,810,12,71,74,127,-53
51,810,12,81,53,0,53
51,810,12,86,147,164,-17
51,810,12,87,83,79,4
51,810,12,91,135,88,47
51,810,12,95,121,184,-63
51,810,12,99,82,158,-76
51,810,12,101,0,66,-66
51,810,12,103,66,125,-59
51,810,12,105,0,69,-69
51,810,12,109,0,170,-170
51,810,12,113,93,101,-8
51,810,12,127,0,55,-55
51,810,13,39,146,116,30
51,810,13,51,58,64,-6
51,810,13,67,82,95,-13
51,810,13,89,72,73,-1
51,810,13,121,66,185,-119
51,810,13,135,0,106,-106
51,810,15,3,506,526,-20
51,810,17,31,176,153,23
51,810,17,97,236,183,53
51,810,21,111,68,0,68
51,810,24,3,269,236,33
51,810,24,5,76,86,-10
51,810,24,17,0,107,-107
51,810,24,27,0,84,-84
51,810,24,31,174,140,34
51,810,24,33,152,168,-16
51,810,24,37,173,256,-83
51,810,24,510,87,0,87
51,810,25,17,0,82,-82
51,810,26,125,75,0,75
51,810,26,163,48,0,48
51,810,28,47,142,146,-4
51,810,28,75,70,0,70
51,810,32,1,0,75,-75
51,810,32,3,118,171,-53
51,810,34,3,48,0,48
51,810,34,5,69,69,0
51,810,34,13,54,0,54
51,810,34,17,72,0,72
51,810,34,23,90,0,90
51,810,34,29,55,0,55
51,810,36,5,154,58,96
51,810,36,47,202,149,53
51,810,36,55,58,58,0
51,810,36,59,126,0,126
51,810,36,61,117,91,26
51,810,36,81,180,91,89
51,810,36,91,84,0,84
51,810,36,103,143,74,69
51,810,36,119,55,0,55
51,810,37,29,0,89,-89
51,810,37,51,170,148,22
51,810,37,53,245,537,-292
51,810,37,55,98,110,-12
51,810,37,67,56,70,-14
51,810,37,81,0,83,-83
51,810,37,119,167,231,-64
51,810,37,129,56,72,-16
51,810,37,133,270,264,6
51,810,37,139,138,241,-103
51,810,37,183,218,240,-22
51,810,39,35,92,0,92
51,810,39,49,58,105,-47
51,810,42,3,102,92,10
51,810,42,17,53,0,53
51,810,42,45,78,0,78
51,810,42,91,92,0,92
51,810,42,101,118,87,31
51,810,44,5,93,126,-33
51,810,45,13,87,95,-8
51,810,45,15,154,145,9
51,810,45,19,109,87,22
51,810,45,35,0,97,-97
51,810,45,51,63,50,13
51,810,45,63,0,59,-59
51,810,45,79,0,61,-61
51,810,47,157,222,175,47
51,810,48,27,0,94,-94
51,810,48,29,201,286,-85
51,810,48,85,85,93,-8
51,810,48,113,109,138,-29
51,810,48,121,0,76,-76
51,810,48,141,71,0,71
51,810,48,201,205,176,29
51,810,48,355,74,69,5
51,810,48,439,164,171,-7
51,810,48,453,58,101,-43
51,810,51,1,61,62,-1
51,810,51,3,0,103,-103
51,810,51,13,120,149,-29
51,810,51,41,252,372,-120
51,810,51,59,639,569,70
51,810,51,73,0,65,-65
51,810,51,85,68,0,68
51,810,51,87,286,291,-5
51,810,51,93,97,186,-89
51,810,51,95,152,212,-60
51,810,51,99,68,0,68
51,810,51,107,176,135,41
51,810,51,121,50,0,50
51,810,51,131,72,81,-9
51,810,51,153,299,270,29
51,810,51,175,0,97,-97
51,810,51,177,103,96,7
51,810,51,179,138,140,-2
51,810,51,199,230,199,31
51,810,51,510,162,133,29
51,810,51,540,51,0,51
51,810,51,550,5476,7314,-1838
51,810,51,650,723,787,-64
51,810,51,680,54,0,54
51,810,51,700,752,655,97
51,810,51,710,7834,7215,619
51,810,51,740,1145,1253,-108
51,810,51,760,219,278,-59
51,810,51,770,61,60,1
51,810,51,800,791,1169,-378
51,810,53,29,149,211,-62
51,810,53,33,107,114,-7
51,810,53,35,278,192,86
51,810,53,53,96,54,42
51,810,53,61,58,95,-37
51,820,51,3,278,203,75
51,820,51,15,826,1222,-396
51,820,51,125,74,0,74
51,820,51,165,91,82,9
51,820,51,540,136,55,81
51,820,51,660,52,0,52
51,820,51,790,246,304,-58
51,830,51,59,53,0,53
51,830,51,95,776,914,-138
51,830,51,199,235,177,58
51,830,51,700,174,163,11
51,830,51,760,0,55,-55
51,840,51,43,120,95,25
51,840,51,59,114,81,33
51,840,51,69,1461,2149,-688
